iter	Logloss
0	0.5405488485
1	0.4402016772
2	0.3460449996
3	0.2682615786
4	0.2223343378
5	0.1727610977
6	0.1471078511
7	0.1242294019
8	0.1060392992
9	0.09313621581
10	0.07954924408
11	0.07006429871
12	0.06283668627
13	0.05516550179
14	0.05086393296
15	0.04577632614
16	0.04158437252
17	0.03830497084
18	0.03557607765
19	0.03367255247
20	0.03130304481
21	0.02961000732
22	0.02821652497
23	0.02611822237
24	0.02383919788
25	0.02321961741
26	0.02244366513
27	0.02170629381
28	0.0204439966
29	0.02002054347
30	0.01905812915
31	0.01861481425
32	0.01742223667
33	0.01696255418
34	0.01592969894
35	0.0153084429
36	0.01496684702
37	0.01443632283
38	0.014015709
39	0.01361937945
40	0.01292181317
41	0.01259531975
42	0.01154993637
43	0.01120438395
44	0.01081718131
45	0.0104356808
46	0.009908421432
47	0.009432189072
48	0.009244038183
49	0.008865805517
50	0.008687730982
51	0.008282788192
52	0.008076718487
53	0.007941135575
54	0.007656503025
55	0.007157128974
56	0.006984289387
57	0.006779824631
58	0.006467064725
59	0.006244326845
60	0.0061026543
61	0.005867023106
62	0.005650714681
63	0.005553253995
64	0.005434121965
65	0.00531468995
66	0.00507658886
67	0.004977804498
68	0.004912538166
69	0.00469818749
70	0.004553107672
71	0.004483615598
72	0.004258725009
73	0.004139844677
74	0.004079840455
75	0.003956983965
76	0.003848591032
77	0.003757069986
78	0.003702995747
79	0.003610447389
80	0.003569570674
81	0.003454219239
82	0.003399750553
83	0.003306919412
84	0.003228011312
85	0.003182472157
86	0.003101818471
87	0.003042613102
88	0.003004510493
89	0.002953418297
90	0.002918220472
91	0.002884901324
92	0.00281094026
93	0.002745912648
94	0.002674691285
95	0.002618584452
96	0.002590916428
97	0.002560505686
98	0.002542248859
99	0.002484104301
100	0.002441100531
101	0.002351518522
102	0.002272571189
103	0.002219736878
104	0.002172322816
105	0.002133894872
106	0.0021183785
107	0.002085061617
108	0.002022531817
109	0.001964849913
110	0.001925560191
111	0.001896500587
112	0.001884685287
113	0.00185105861
114	0.001818592488
115	0.00178573705
116	0.001745379876
117	0.001745008517
118	0.001720383197
119	0.00172035679
120	0.001677944992
121	0.001658223852
122	0.001631238491
123	0.001605411874
124	0.001580941224
125	0.001580941224
126	0.001564438434
127	0.001564417006
128	0.001549723782
129	0.001549638676
130	0.001549561114
131	0.001549562171
132	0.001549483251
133	0.001534269128
134	0.001534150522
135	0.001534148108
136	0.001534161085
137	0.001500108725
138	0.001482768149
139	0.00146946726
140	0.001469413842
141	0.001469330999
142	0.001469218278
143	0.001469124872
144	0.001469154599
145	0.00146908911
146	0.001469113555
